yq,firmID,actual
201602,PEG,0.57
201602,PENN,0.4
201602,PEP,1.35
201602,PFE,0.64
201602,PG,0.79
201602,PH,1.9
201602,PHM,0.37
201602,PIR,-0.07
201602,PKG,1.25
201602,PLCE,1.32
201602,PPG,1.85
201602,PPL,0.56
201602,PRU,1.84
201602,PTEN,-0.56
201602,PVH,1.5
201602,QCOM,1.16
201602,RBA,0.37
201602,RBC,1.14
201602,RCL,1.09
201602,RDC,0.75
201602,RIG,0.17
201602,ROK,1.55
201602,ROST,0.73
201602,RRGB,0.75
201602,RTN,1.85
201602,SBAC,0.26
201602,SBNY,1.9
201602,SBUX,0.49
201602,SEE,0.65
201602,SHW,4.06
201602,SIVB,1.78
201602,SJM,1.44
201602,SLAB,0.75
201602,SLB,0.23
201602,SLGN,0.3
201602,SO,0.74
201602,SONC,0.43
201602,SRCL,1.18
201602,STI,0.94
201602,STLD,0.58
201602,SVU,1.33
201602,SWK,1.84
201602,SWN,-0.09
201602,SYMC,0.29
201602,SYNA,0.46
201602,SYY,0.64
201602,TCBI,0.78
201602,TER,0.55
201602,TIF,0.64
201602,TMK,1.11
201602,TMO,2.03
201602,TPX,0.92
201602,TSCO,1.16
201602,TXRH,0.47
201602,TXT,0.66
201602,ULTI,0.76
201602,UNM,0.99
201602,UNP,1.17
201602,UPS,1.43
201602,URBN,0.25
201602,USG,0.46
201602,UTHR,4.39
201602,UTX,1.82
201602,VFC,0.35
201602,VLO,1.07
201602,VMC,0.9
201602,VRSN,0.91
201602,WAT,1.58
201602,WDC,0.79
201602,WDR,0.59
201602,WERN,0.25
201602,WMT,0.98
201602,WTFC,0.9
201602,WY,0.17
201602,WYNN,1.07
201602,X,-0.31
201602,XEC,0.07
201602,XL,0.37
201602,XLNX,0.61
201602,XRAY,0.76
201602,YUM,0.75
201602,ZION,0.44
201603,AAPL,1.67
201603,ABT,0.59
201603,ACAD,0.05
201603,ADBE,0.75
201603,ADI,0.82
201603,ADTN,0.19
201603,AEL,-0.35
201603,AEP,1.3
201603,AET,2.07
201603,AFL,1.82
201603,AHC,-1.12
201603,AKAM,0.68
201603,AMAT,0.5
201603,AMD,0.03
201603,AMGN,3.02
201603,AMTD,0.35
201603,AMZN,0.52
201603,ANF,-0.25
201603,ANSS,0.95
201603,APA,-0.03
201603,APC,-0.89
201603,APD,2.01
201603,ARW,1.56
201603,AVP,0.02
201603,AVT,0.91
201603,AXP,1.2
201603,AXS,1.78
201603,AZO,14.3
201603,BA,3.51
201603,BAX,0.56
201603,BBBY,1.11
201603,BCR,2.64
201603,BDX,2.12
201603,BECN,0.88
201603,BK,0.9
201603,BLL,0.48
201603,BMS,0.75
201603,BMY,0.77
201603,BSX,0.27
201603,BWLD,1.23
201603,CAT,0.85
201603,CCK,1.33
201603,CCL,1.92
201603,CELG,1.58
201603,CERN,0.59
201603,CHKP,1.13
201603,CHL,1.58
201603,CHRW,0.9
201603,CIEN,0.42
201603,CL,0.73
201603,CLX,1.32
201603,CME,1.05
201603,CNI,1.25
201603,CNS,0.52
201603,COF,1.9
201603,CP,2.73
201603,CPB,0.46
201603,CRZO,0.23
201603,CSCO,0.63
201603,CSX,0.48
201603,CTAS,1.26
201603,CTL,0.56
201603,CTSH,0.86
201603,CTXS,1.32
201603,CYH,-0.35
201603,D,1.14
201603,DCI,0.46
201603,DE,1.55
201603,DGX,1.37
201603,DIS,1.1
201603,DISH,0.64
201603,DKS,0.82
201603,DLTR,0.72
201603,DO,0.1
201603,DOV,0.83
201603,DOX,0.89
201603,DRI,0.88
201603,DRQ,0.39
201603,DUK,1.68
201603,DVN,0.09
201603,ED,1.51
201603,EFX,1.44
201603,EGN,-0.22
201603,EL,0.84
201603,EMN,1.86
201603,EMR,0.96
201603,ENDP,1.01
201603,EOG,-0.4
201603,EQIX,0.83
201603,EQT,-0.26
201603,ESRX,1.74
201603,ETN,1.15
201603,EW,0.68
201603,EWBC,0.76
201603,EXPD,0.59
201603,EXPE,2.41
201603,FCX,0.13
201603,FDX,2.9
201603,FFIV,2.11
201603,FII,0.54
201603,FINL,0.53
201603,FISV,1.14
201603,FITB,0.43
201603,FLEX,0.28
201603,FLIR,0.44
201603,FOSL,0.36
201603,GD,2.48
201603,GE,0.32
201603,GIS,0.78
201603,GLW,0.42
201603,GME,0.27
201603,GOOG,9.06
201603,GPN,0.86
201603,GPS,0.6
201603,GRMN,0.75
201603,GSG,4.88
201603,GWW,3.06
201603,HAL,0.01
201603,HAS,2.03
201603,HBAN,0.11
201603,HBHC,0.59
201603,HD,1.97
201603,HIBB,0.29
201603,HOLX,0.52
201603,HP,-0.33
201603,HR,-0.42
201603,HRS,1.39
201603,HSIC,0.84
201603,HSY,1.29
201603,HTLD,0.15
201603,HUBG,0.54
201603,HUM,3.18
201603,HXL,0.65
201603,IART,0.465
201603,IBM,3.29
201603,ICLR,1.19
201603,IIN,0.58
201603,ILMN,0.97
201603,INTC,0.8
201603,INTU,0.08
201603,IP,0.91
201603,IPG,0.31
201603,IR,1.41
201603,ISRG,2.0633
201603,ITW,1.5
201603,JBHT,0.97
201603,JCP,-0.05
201603,JEC,0.77
201603,JNJ,1.68
201603,JNPR,0.58
201603,K,0.96
201603,KBH,0.42
201603,KEX,0.59
201603,KLAC,1.16
201603,KMB,1.52
201603,KMT,0.11
201603,KMX,0.88
201603,KO,0.49
201603,KR,0.47
201603,KSS,1.22
201603,KSU,1.12
201603,LAMR,0.87
201603,LLL,1.88
201603,LLY,0.88
201603,LM,0.63
201603,LNC,1.89
201603,LOW,1.37
201603,LPNT,0.94
201603,LRCX,1.81
201603,LSTR,0.86
201603,MAS,0.41
201603,MAT,0.7
201603,MCD,1.62
201603,MCHP,0.94
201603,MCK,2.94
201603,MDT,1.03
201603,MLM,2.49
201603,MMC,0.69
201603,MMM,2.15
201603,MRK,1.07
201603,MRVL,0.18
201603,MSCC,0.91
201603,MSFT,0.76
201603,MSM,1.02
201603,MTD,3.89
201603,MUR,-0.18
201603,MYGN,0.23
201603,NBL,-0.07
201603,NDAQ,0.91
201603,NEM,0.38
201603,NFLX,0.12
201603,NFX,0.45
201603,NLY,0.29
201603,NOC,2.92
201603,NSC,1.55
201603,NTAP,0.46
201603,NTRS,1.11
201603,NUE,0.88
201603,NVDA,0.4
201603,NWL,0.78
201603,ODFL,1.03
201603,OIS,-0.19
201603,ORCL,0.55
201603,ORLY,2.9
201603,OXY,-0.15
201603,PAYX,0.6
201603,PBCT,0.25
201603,PCAR,0.98
201603,PCG,0.94
201603,PDCO,0.51
201603,PDP,0.13
201603,PEG,0.88
201603,PENN,0.51
201603,PEP,1.4
201603,PFE,0.61
201603,PG,1.03
201603,PH,1.61
201603,PHM,0.43
201603,PIR,-0.05
201603,PKG,1.3
201603,PLCE,-0.01
201603,PPG,1.56
201603,PPL,0.63
201603,PRU,2.66
201603,PTEN,-0.57
201603,PVH,1.47
201603,QCOM,1.28
201603,RBA,0.24
201603,RBC,1.26
201603,RCL,3.2
201603,RDC,0.3
201603,RIG,0.25
201603,ROK,1.52
201603,ROST,0.71
201603,RRGB,0.38
201603,RTN,1.79
201603,SBAC,0.16
201603,SBNY,1.41
201603,SBUX,0.56
201603,SEE,0.71
201603,SHW,4.23
201603,SIVB,2.12
201603,SJM,1.86
201603,SLAB,0.77
201603,SLB,0.25
201603,SLGN,0.615
201603,SO,1.28
201603,SONC,0.45
201603,SRCL,1.24
201603,STI,0.91
201603,STLD,0.64
201603,SVU,0.7
201603,SWK,1.68
201603,SWN,0.03
201603,SYMC,0.3
201603,SYNA,0.96
201603,SYY,0.63
201603,TCBI,0.87
201603,TER,0.33
201603,TIF,0.84
201603,TMK,1.15
201603,TMO,2.03
201603,TPX,1.32
201603,TSCO,0.67
201603,TXRH,0.37
201603,TXT,1.1
201603,ULTI,0.78
201603,UNM,0.99
201603,UNP,1.36
201603,UPS,1.44
201603,URBN,0.66
201603,USG,0.46
201603,UTHR,3.5
201603,UTX,1.76
201603,VFC,1.14
201603,VLO,1.24
201603,VMC,1.01
201603,VRSN,0.93
201603,WAT,1.57
201603,WDC,1.18
201603,WDR,0.7
201603,WERN,0.26
201603,WMT,1.07
201603,WTFC,0.92
201603,WY,0.23
201603,WYNN,0.75
201603,X,0.4
201603,XEC,0.41
201603,XL,0.44
201603,XLNX,0.61
201603,XRAY,0.66
201603,YUM,1.09
201603,ZION,0.57
201604,AAPL,3.36
201604,ABT,0.65
201604,ACAD,-0.18
201604,ADBE,0.9
201604,ADI,1.05
201604,ADTN,0.16
201604,AEL,-0.3
201604,AEP,0.67
201604,AET,1.63
201604,AFL,1.46
201604,AHC,-1.01
201604,AKAM,0.72
201604,AMAT,0.66
201604,AMD,-0.01
201604,AMGN,2.89
201604,AMTD,0.41
201604,AMZN,1.54
201604,ANF,0.02
201604,ANSS,0.98
201604,APA,-0.06
201604,APC,-0.5
201604,APD,1.47
201604,ARW,2.0
201604,AVP,0.01
201604,AVT,0.77
201604,AXP,0.88
201604,AXS,1.14
201604,AZO,9.36
201604,BA,2.47
201604,BAX,0.57
201604,BBBY,0.85
201604,BCR,2.77
201604,BDX,2.33
201604,BECN,0.44
201604,BK,0.77
201604,BLL,0.435
201604,BMS,0.67
201604,BMY,0.63
201604,BSX,0.3
201604,BWLD,0.87
201604,CAT,0.83
201604,CCK,0.71
201604,CCL,0.67
201604,CELG,1.61
201604,CERN,0.61
201604,CHKP,1.46
201604,CHL,1.58
201604,CHRW,0.86
201604,CIEN,0.44
201604,CL,0.75
201604,CLX,1.25
201604,CME,1.14
201604,CNI,1.23
201604,CNS,0.04
201604,COF,1.45
201604,CP,3.04
201604,CPB,1.0
201604,CRZO,0.44
201604,CSCO,0.61
201604,CSX,0.49
201604,CTAS,1.13
201604,CTL,0.54
201604,CTSH,0.87
201604,CTXS,1.61
201604,CYH,0.46
201604,D,0.99
201604,DCI,0.38
201604,DE,0.9
201604,DGX,1.31
201604,DIS,1.55
201604,DISH,0.7
201604,DKS,0.48
201604,DLTR,0.81
201604,DO,0.27
201604,DOV,1.03
201604,DOX,0.9
201604,DRI,0.64
201604,DRQ,0.23
201604,DUK,0.81
201604,DVN,0.25
201604,ED,0.68
201604,EFX,1.42
201604,EGN,-0.27
201604,EL,1.22
201604,EMN,1.51
201604,EMR,0.49
201604,ENDP,1.77
201604,EOG,-0.01
201604,EQIX,0.86
201604,EQT,0.25
201604,ESRX,1.88
201604,ETN,1.12
201604,EW,0.75
201604,EWBC,0.76
201604,EXPD,0.61
201604,EXPE,1.17
201604,FCX,0.25
201604,FDX,2.8
201604,FFIV,1.98
201604,FII,0.52
201604,FINL,-0.24
201604,FISV,1.16
201604,FITB,0.49
201604,FLEX,0.34
201604,FLIR,0.46
201604,FOSL,1.03
201604,GD,2.62
201604,GE,0.46
201604,GIS,0.85
201604,GLW,0.5
201604,GME,0.49
201604,GOOG,9.36
201604,GPN,0.89
201604,GPS,0.6
201604,GRMN,0.73
201604,GSG,5.08
201604,GWW,2.45
201604,HAL,0.04
201604,HAS,1.64
201604,HBAN,0.18
201604,HBHC,0.64
201604,HD,1.6
201604,HIBB,0.66
201604,HOLX,0.52
201604,HP,-0.41
201604,HR,-0.42
201604,HRS,1.42
201604,HSIC,0.94
201604,HSY,1.17
201604,HTLD,0.16
201604,HUBG,0.55
201604,HUM,2.09
201604,HXL,0.64
201604,IART,0.52
201604,IBM,5.01
201604,ICLR,1.26
201604,IIN,0.48
201604,ILMN,0.85
201604,INTC,0.79
201604,INTU,0.06
201604,IP,0.73
201604,IPG,0.75
201604,IR,0.84
201604,ISRG,2.03
201604,ITW,1.39
201604,JBHT,0.97
201604,JCP,-0.21
201604,JEC,0.68
201604,JNJ,1.58
201604,JNPR,0.66
201604,K,0.92
201604,KBH,0.4
201604,KEX,0.6
201604,KLAC,1.52
201604,KMB,1.45
201604,KMT,0.24
201604,KMX,0.72
201604,KO,0.37
201604,KR,0.41
201604,KSS,0.8
201604,KSU,1.12
201604,LAMR,0.81
201604,LLL,2.38
201604,LLY,0.95
201604,LM,0.5
201604,LNC,1.77
201604,LOW,0.88
201604,LPNT,1.09
201604,LRCX,2.24
201604,LSTR,0.94
201604,MAS,0.33
201604,MAT,0.52
201604,MCD,1.43
201604,MCHP,1.05
201604,MCK,3.05
201604,MDT,1.12
201604,MLM,1.55
201604,MMC,0.89
201604,MMM,1.88
201604,MRK,0.89
201604,MRVL,0.2
201604,MSCC,0.86
201604,MSFT,0.84
201604,MSM,0.95
201604,MTD,5.28
201604,MUR,-0.16
201604,MYGN,0.26
201604,NBL,0.26
201604,NDAQ,0.95
201604,NEM,0.25
201604,NFLX,0.15
201604,NFX,0.49
201604,NLY,0.3
201604,NOC,2.96
201604,NSC,1.42
201604,NTAP,0.6
201604,NTRS,1.11
201604,NUE,0.43
201604,NVDA,0.84
201604,NWL,0.8
201604,ODFL,0.83
201604,OIS,-0.2
201604,ORCL,0.61
201604,ORLY,2.59
201604,OXY,-0.13
201604,PAYX,0.56
201604,PBCT,0.24
201604,PCAR,0.82
201604,PCG,1.33
201604,PDCO,0.56
201604,PDP,0.49
201604,PEG,0.54
201604,PENN,0.05
201604,PEP,1.2
201604,PFE,0.47
201604,PG,1.08
201604,PH,1.91
201604,PHM,0.67
201604,PIR,0.22
201604,PKG,1.23
201604,PLCE,2.29
201604,PPG,1.19
201604,PPL,0.6
201604,PRU,2.46
201604,PTEN,-0.53
201604,PVH,2.6
201604,QCOM,1.19
201604,RBA,0.3
201604,RBC,1.04
201604,RCL,1.23
201604,RDC,0.08
201604,RIG,0.63
201604,ROK,1.75
201604,ROST,0.62
201604,RRGB,0.35
201604,RTN,1.84
201604,SBAC,0.04
201604,SBNY,2.11
201604,SBUX,0.52
201604,SEE,0.76
201604,SHW,2.42
201604,SIVB,1.89
201604,SJM,2.05
201604,SLAB,0.75
201604,SLB,0.27
201604,SLGN,0.24
201604,SO,0.24
201604,SONC,0.24
201604,SRCL,1.0
201604,STI,0.9
201604,STLD,0.43
201604,SVU,0.35
201604,SWK,1.71
201604,SWN,0.08
201604,SYMC,0.32
201604,SYNA,1.49
201604,SYY,0.58
201604,TCBI,0.96
201604,TER,0.32
201604,TIF,0.76
201604,TMK,1.15
201604,TMO,2.41
201604,TPX,1.18
201604,TSCO,0.94
201604,TXRH,0.29
201604,TXT,0.8
201604,ULTI,0.91
201604,UNM,1.0
201604,UNP,1.39
201604,UPS,1.63
201604,URBN,0.4
201604,USG,0.44
201604,UTHR,2.49
201604,UTX,1.56
201604,VFC,0.97
201604,VLO,0.81
201604,VMC,0.69
201604,VRSN,0.92
201604,WAT,2.21
201604,WDC,2.3
201604,WDR,0.43
201604,WERN,0.3
201604,WMT,0.98
201604,WTFC,0.94
201604,WY,0.14
201604,WYNN,0.5
201604,X,0.27
201604,XEC,0.6
201604,XL,0.47
201604,XLNX,0.52
201604,XRAY,0.67
201604,YUM,0.79
201604,ZION,0.6
